team_list_id,tournament_count,player_count,best_placement,first_seen_date,first_seen_tournament_id,first_seen_event_id,regulation_set,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
6743,1,1,69,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6743,6743,2026-08-03 08:41:23.658111+00,0.2.0
6746,1,1,72,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6746,6746,2026-08-03 08:41:23.658111+00,0.2.0
6747,1,1,73,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6747,6747,2026-08-03 08:41:23.658111+00,0.2.0
6756,1,1,86,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6756,6756,2026-08-03 08:41:23.658111+00,0.2.0
6757,1,1,88,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6757,6757,2026-08-03 08:41:23.658111+00,0.2.0
6761,1,1,93,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6761,6761,2026-08-03 08:41:23.658111+00,0.2.0
6764,1,1,96,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6764,6764,2026-08-03 08:41:23.658111+00,0.2.0
6771,1,1,104,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6771,6771,2026-08-03 08:41:23.658111+00,0.2.0
6773,1,1,107,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6773,6773,2026-08-03 08:41:23.658111+00,0.2.0
6777,1,1,112,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6777,6777,2026-08-03 08:41:23.658111+00,0.2.0
6781,1,1,122,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6781,6781,2026-08-03 08:41:23.658111+00,0.2.0
6782,1,1,123,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6782,6782,2026-08-03 08:41:23.658111+00,0.2.0
6785,1,1,127,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6785,6785,2026-08-03 08:41:23.658111+00,0.2.0
6787,1,1,129,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6787,6787,2026-08-03 08:41:23.658111+00,0.2.0
6794,1,1,140,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6794,6794,2026-08-03 08:41:23.658111+00,0.2.0
6802,1,1,149,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6802,6802,2026-08-03 08:41:23.658111+00,0.2.0
6575,1,1,3,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6575,6575,2026-08-03 08:41:23.658111+00,0.2.0
6583,1,1,12,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6583,6583,2026-08-03 08:41:23.658111+00,0.2.0
6586,1,1,15,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6586,6586,2026-08-03 08:41:23.658111+00,0.2.0
6600,1,1,34,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6600,6600,2026-08-03 08:41:23.658111+00,0.2.0
6601,1,1,35,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6601,6601,2026-08-03 08:41:23.658111+00,0.2.0
6609,1,1,47,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6609,6609,2026-08-03 08:41:23.658111+00,0.2.0
6615,1,2,53,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6615,6615,2026-08-03 08:41:23.658111+00,0.2.0
6618,1,1,56,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6618,6618,2026-08-03 08:41:23.658111+00,0.2.0
6622,1,1,60,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6622,6622,2026-08-03 08:41:23.658111+00,0.2.0
6623,1,1,61,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6623,6623,2026-08-03 08:41:23.658111+00,0.2.0
6625,1,1,63,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6625,6625,2026-08-03 08:41:23.658111+00,0.2.0
6628,1,1,66,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6628,6628,2026-08-03 08:41:23.658111+00,0.2.0
6631,1,1,69,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6631,6631,2026-08-03 08:41:23.658111+00,0.2.0
6632,1,1,72,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6632,6632,2026-08-03 08:41:23.658111+00,0.2.0
6633,1,1,73,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6633,6633,2026-08-03 08:41:23.658111+00,0.2.0
6639,1,1,79,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6639,6639,2026-08-03 08:41:23.658111+00,0.2.0
6643,1,1,83,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6643,6643,2026-08-03 08:41:23.658111+00,0.2.0
6648,1,1,90,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6648,6648,2026-08-03 08:41:23.658111+00,0.2.0
6649,1,1,91,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6649,6649,2026-08-03 08:41:23.658111+00,0.2.0
6650,1,1,92,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6650,6650,2026-08-03 08:41:23.658111+00,0.2.0
6653,1,1,95,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6653,6653,2026-08-03 08:41:23.658111+00,0.2.0
6662,1,1,104,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6662,6662,2026-08-03 08:41:23.658111+00,0.2.0
6678,1,1,120,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6678,6678,2026-08-03 08:41:23.658111+00,0.2.0
6681,1,1,123,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6681,6681,2026-08-03 08:41:23.658111+00,0.2.0
6688,1,1,131,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6688,6688,2026-08-03 08:41:23.658111+00,0.2.0
6689,1,1,132,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6689,6689,2026-08-03 08:41:23.658111+00,0.2.0
6691,1,1,134,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6691,6691,2026-08-03 08:41:23.658111+00,0.2.0
6454,1,2,6,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6454,6454,2026-08-03 08:41:23.658111+00,0.2.0
6457,1,1,9,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6457,6457,2026-08-03 08:41:23.658111+00,0.2.0
6459,1,1,11,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6459,6459,2026-08-03 08:41:23.658111+00,0.2.0
6461,1,1,13,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6461,6461,2026-08-03 08:41:23.658111+00,0.2.0
6471,1,1,23,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6471,6471,2026-08-03 08:41:23.658111+00,0.2.0
6472,1,1,24,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6472,6472,2026-08-03 08:41:23.658111+00,0.2.0
6473,1,3,25,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6473,6473,2026-08-03 08:41:23.658111+00,0.2.0
6479,1,1,32,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6479,6479,2026-08-03 08:41:23.658111+00,0.2.0
6482,1,2,35,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6482,6482,2026-08-03 08:41:23.658111+00,0.2.0
6483,1,1,36,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6483,6483,2026-08-03 08:41:23.658111+00,0.2.0
6485,1,1,38,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6485,6485,2026-08-03 08:41:23.658111+00,0.2.0
6486,1,1,39,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6486,6486,2026-08-03 08:41:23.658111+00,0.2.0
6490,1,1,43,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6490,6490,2026-08-03 08:41:23.658111+00,0.2.0
6505,1,1,59,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6505,6505,2026-08-03 08:41:23.658111+00,0.2.0
6512,1,1,67,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6512,6512,2026-08-03 08:41:23.658111+00,0.2.0
6513,1,1,68,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6513,6513,2026-08-03 08:41:23.658111+00,0.2.0
6515,1,1,70,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6515,6515,2026-08-03 08:41:23.658111+00,0.2.0
6518,1,1,73,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6518,6518,2026-08-03 08:41:23.658111+00,0.2.0
6519,1,1,74,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6519,6519,2026-08-03 08:41:23.658111+00,0.2.0
6528,1,1,87,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6528,6528,2026-08-03 08:41:23.658111+00,0.2.0
6531,1,1,94,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6531,6531,2026-08-03 08:41:23.658111+00,0.2.0
6532,1,1,95,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6532,6532,2026-08-03 08:41:23.658111+00,0.2.0
6537,1,1,102,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6537,6537,2026-08-03 08:41:23.658111+00,0.2.0
6550,1,1,119,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6550,6550,2026-08-03 08:41:23.658111+00,0.2.0
6551,1,1,120,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6551,6551,2026-08-03 08:41:23.658111+00,0.2.0
6561,1,1,133,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6561,6561,2026-08-03 08:41:23.658111+00,0.2.0
6570,1,1,143,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6570,6570,2026-08-03 08:41:23.658111+00,0.2.0
